orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2,label
1.334101467,2.1033,0.0318,-0.0318,121.0,3.3,-3.3,1.74,0.31,-0.37,2169.0,6178.0,111.0,-136.0,1.58,0.277,-0.339,0
1.922799706,1.8604,0.0654,-0.0654,260.0,10.2,-10.2,1.28,0.11,-0.05,1215.0,5194.0,72.0,-83.0,0.815,0.067,-0.033,1
401.38712,32.21,1.1,-1.1,166.0,10.3,-10.3,2.04,0.35,-0.43,303.0,5858.0,79.0,-79.0,1.498,0.256,-0.313,0
38.35312,2.9,2.8,-2.8,3090.0,331.0,-331.0,5.57,1.72,-0.62,557.0,5979.0,190.0,-232.0,1.004,0.311,-0.111,0
2.55555,1.566,0.375,-0.375,340.0,1.37224,-1.37224,11.5901,0.57,-0.43,2145.0,10037.0,123.0,-123.0,6.04,0.169,-0.088,0
5.204286663,6.2598,0.0678,-0.0678,35200.0,275.0,-275.0,16.0,2.56,-2.11,934.0,5332.0,167.0,-167.0,0.86,0.138,-0.113,0
29.00789166,5.0274,0.0848,-0.0848,906.0,23.1,-23.1,2.64,0.43,-0.22,498.0,5295.0,159.0,-143.0,0.801,0.132,-0.066,1
3.2588316,2.2220346,0.0148688,-0.0148688,22743.2337536,110.01012,-110.01012,12.8714868,1.0703219,-1.0703219,1047.3879178,5387.06,142.59,-142.59,0.817114,0.0678241,-0.0678241,1
10.10575764,2.0138,0.0895,-0.0895,117.0,6.5,-6.5,1.28,0.2,-0.14,892.0,5923.0,107.0,-131.0,1.054,0.164,-0.12,1
2.03742712,3.939,0.281,-0.281,36.0,3.7,-3.7,0.9,0.15,-0.16,1812.0,6356.0,76.0,-76.0,1.358,0.237,-0.237,0
0.528755447,5.714,0.271,-0.271,409.0,6.6,-6.6,47.75,7.53,-11.3,3271.0,6151.0,83.0,-73.0,1.954,0.308,-0.462,0
0.94754848,1.7347,0.0597,-0.0597,11300.0,309.0,-309.0,224.79,0.0,0.0,622.0,3246.0,0.0,0.0,0.2,0.0,0.0,0
3.48412874,1.422,0.117,-0.117,162.0,14.3,-14.3,1.16,0.17,-0.05,1132.0,5696.0,77.0,-77.0,0.921,0.136,-0.043,1
3.269176601,2.7233,0.0162,-0.0162,59100.0,128.0,-128.0,164.61,54.0,-18.0,1349.0,6372.0,170.0,-207.0,1.015,0.333,-0.111,0
11.6207544,5.6290584,0.3866138,-0.3866138,486.0090375,38.16921,-38.16921,3.207554,0.6054279,-0.6054279,1003.1064616,6329.0,134.955,-134.955,1.39619,0.0640704,-0.0640704,1
1.19550618,3.337,0.286,-0.286,26.9,2.5,-2.5,0.78,0.22,-0.23,2152.0,6088.0,184.0,-202.0,1.463,0.42,-0.42,0
12.81590421,6.3856,0.0438,-0.0438,221.0,2.2,-2.2,2.26,0.15,-0.12,939.0,5788.0,78.0,-78.0,1.474,0.094,-0.079,1
0.93373761,3.303,0.445,-0.445,58.7,7.1,-7.1,1.0,0.16,-0.22,2073.0,5534.0,83.0,-71.0,1.326,0.207,-0.285,0
6.51112385,1.6919,0.0395,-0.0395,695.0,21.3,-21.3,3.09,1.03,-0.34,1008.0,6032.0,190.0,-232.0,1.001,0.333,-0.111,1
6.87168,3.16,0.165,-0.165,39248.4,3340.78,-3340.78,28.967,8.47293,-8.47293,1230.0,5446.0,57.0,-57.0,1.33,0.03,-0.03,0
16.22754867,5.08666,0.00364,-0.00364,193000.0,124.0,-124.0,46.52,8.13,-3.1,599.0,5297.0,175.0,-191.0,0.795,0.139,-0.053,0
3.84933401,2.299,0.157,-0.157,504.0,44.3,-44.3,2.12,0.62,-0.21,1147.0,5984.0,210.0,-210.0,0.906,0.264,-0.088,0
3.0026215,3.595,0.166,-0.166,5040.0,141.026,-141.026,14.0672,2.02594,-2.02594,2254.0,5630.0,105.1,-105.1,1.45,0.07,-0.07,1
10.57375145,1.7259,0.0182,-0.0182,299.0,4.3,-4.3,2.07,0.05,-0.07,844.0,5720.0,77.0,-77.0,1.08,0.027,-0.033,1
13.24981,3.299,0.014,-0.014,27250.0,410.021,-410.021,20.6343,0.57,-0.43,1008.0,5076.0,8.0,-8.0,0.69,0.169,-0.088,0
31.1588249,5.1803,0.0504,-0.0504,959.0,14.5,-14.5,3.56,0.57,-0.46,639.0,5951.0,107.0,-119.0,1.155,0.184,-0.151,1
2.6266657,4.1676,0.0108,-0.0096,0.947,0.0062,-0.0048,17.396368,0.538032,-0.638913,1957.0,6367.0,250.0,-250.0,1.69,0.03,-0.03,1
1.45655,1.51,0.375,-0.375,580.0,2.34658,-2.34658,1.83776,0.18558,-0.18558,1273.0,4475.0,122.2,-122.2,0.7,0.05,-0.05,0
60.049737,20.17,1.5,-1.5,16700.0,1160.0,-1160.0,28.92,2.1,-2.61,320.0,4538.0,159.0,-159.0,0.663,0.048,-0.06,0
37.60936976,6.8615,0.0145,-0.0145,27600.0,32.8,-32.8,15.8,4.03,-1.73,508.0,5600.0,152.0,-152.0,0.896,0.229,-0.098,0
7.1404043,1.719,0.404,-0.404,8300.0,37.5463,-37.5463,10.5731,0.57,-0.43,751.0,5886.6,137.9,-137.9,1.11,0.169,-0.088,0
8.2000844,2.544,0.0672,-0.0552,0.0831,0.0097,-0.006,2.4996027,0.16813471,-0.12329879,806.0,5160.0,130.0,-130.0,0.792,0.027,-0.025,1
1.872421727,1.5261,0.0257,-0.0257,3020.0,32.6,-32.6,5.65,0.81,-0.73,1298.0,5337.0,159.0,-159.0,0.825,0.118,-0.106,0
1.831829703,7.289,0.111,-0.111,40500.0,554.0,-554.0,49.38,34.6,-34.5,2078.0,5269.0,147.0,-133.0,2.183,1.527,-1.527,0
1.721313779,3.54768,0.00441,-0.00441,535000.0,611.0,-611.0,83.69,24.6,-13.3,1627.0,5960.0,160.0,-196.0,1.073,0.316,-0.17,0
7.96431492,1.5342,0.0384,-0.0384,746.0,20.4,-20.4,2.44,0.59,-0.32,805.0,5185.0,170.0,-139.0,0.91,0.222,-0.12,1
5.317440164,2.9331,0.0378,-0.0378,293.0,4.1,-4.1,1.94,0.3,-0.22,1105.0,5923.0,107.0,-131.0,1.054,0.164,-0.12,1
65.7045275,3.3104,0.0469,-0.0469,636.0,10.3,-10.3,2.78,0.42,-0.25,472.0,5918.0,106.0,-130.0,1.043,0.158,-0.092,1
66.1843646,5.155,0.149,-0.149,561.0,30.0,-30.0,2.72,0.37,-0.21,436.0,5640.0,76.0,-84.0,0.978,0.135,-0.073,1
476.727302,9.327,0.296,-0.296,1040.0,66.8,-66.8,23.42,2.08,-3.57,530.0,5068.0,101.0,-111.0,7.417,0.659,-1.13,0
0.515875396,1.21,1.7,-1.7,1770.0,218.0,-218.0,7.22,4.59,-1.07,3189.0,7229.0,254.0,-320.0,1.38,0.876,-0.205,0
1.7063264,1.359,0.056,-0.056,10980.0,1.80935,-1.80935,10.1999,0.689338,-0.689338,1091.0,4974.0,130.639,-130.639,0.9,0.06,-0.06,1
10.42360821,5.404,0.199,-0.199,878.0,47.8,-47.8,1.67,0.13,-0.17,515.0,4260.0,115.0,-140.0,0.58,0.044,-0.06,0
3.5399394,3.443,1.059,-1.059,6448.0,419.525,-419.525,8.3436,0.451895,-0.451895,1383.0,5234.6,9.1,-9.1,1.13,0.03,-0.03,0
1.9271328,4.5530077,0.3852849,-0.3852849,585.8978628,34.789112,-34.789112,2.3659,0.51685,-0.51685,1464.6646895,5952.0,664.1,-664.1,1.25,0.27,-0.27,0
24.5434566,7.2518,0.0619,-0.0619,1150.0,19.7,-19.7,3.08,0.91,-0.28,616.0,5955.0,161.0,-179.0,0.91,0.269,-0.084,1
15.6402515,6.222,0.388,-0.388,800.0,49.5,-49.5,18.11,2.85,-2.32,640.0,5346.0,204.0,-185.0,0.826,0.13,-0.106,0
20.13490007,3.7962,0.0522,-0.0522,1040.0,17.7,-17.7,2.98,0.11,-0.22,544.0,4963.0,79.0,-79.0,0.826,0.032,-0.06,1
1.7393631,3.6069028,0.8520654,-0.8520654,428.8811939,44.19116,-44.19116,5.1189079,4.030304,-4.030304,2661.5890983,7051.0,134.9,-134.9,2.40368,0.102113,-0.102113,0
18.0161227,4.016,0.178,-0.178,500.0,34.9,-34.9,2.39,0.76,-0.33,768.0,6245.0,175.0,-219.0,1.065,0.339,-0.145,1
2.534740757,4.85013,0.00772,-0.00772,364000.0,627.0,-627.0,52.52,11.8,-5.04,1230.0,5810.0,157.0,-157.0,0.781,0.176,-0.075,0
1.956811408,2.1958,0.0257,-0.0257,24900.0,244.0,-244.0,21.58,1.33,-1.47,1109.0,5209.0,171.0,-155.0,0.603,0.037,-0.041,0
3.79985358153,1.8114914,0.0174733,-0.0174733,2.5455085,0.01918201,-0.01918201,13.26706229,1.129092,-1.129092,782.65,4133.4,108.67,-108.67,0.759375,0.064372,-0.064372,1
0.68458757,0.912,0.242,-0.242,0.027,0.002,-0.002,3.22711,0.57,-0.43,1008.0,4222.0,145.26,-100.36,0.734112,0.05304,-0.076126,1
13.0791581,2.97,0.665,-0.665,1143.0,62.5902,-62.5902,3.25485,0.201784,-0.201784,735.0,5453.0,117.875,-117.875,1.0,0.05,-0.05,1
25.951984,20.585,0.194,-0.194,2340.0,20.8,-20.8,36.8,9.5,-3.37,626.0,5889.0,162.0,-203.0,1.046,0.27,-0.096,0
1.332564704,5.9775,0.0728,-0.0728,1050.0,10.3,-10.3,30.04,9.73,-3.25,1692.0,6046.0,189.0,-232.0,0.972,0.315,-0.105,0
1.391716834,1.421,0.245,-0.245,41.0,5.7,-5.7,36.19,9.36,-1.11,8346.0,3749.0,103.0,-84.0,59.684,15.454,-1.818,0
150.0189511,4.3823,0.0486,-0.0486,4320.0,46.8,-46.8,32.6,3.6,-2.94,325.0,5618.0,112.0,-112.0,0.897,0.099,-0.081,1
10.18670759,7.498,0.523,-0.523,261.0,12.1,-12.1,0.95,0.03,-0.05,477.0,3995.0,53.0,-59.0,0.555,0.019,-0.025,0
7.7517472,3.761,0.495,-0.495,861.0,45.338,-45.338,11.6856,0.57,-0.43,929.0,5133.0,122.0,-122.0,4.75,0.169,-0.088,0
265.299451,4.563,0.304,-0.304,4950.0,177.0,-177.0,7.1,1.85,-0.62,270.0,5873.0,139.0,-174.0,0.863,0.225,-0.075,0
10.13958818,2.6446,0.0517,-0.0517,1160.0,31.8,-31.8,1.68,0.13,-0.13,447.0,3893.0,78.0,-85.0,0.5,0.037,-0.041,1
2.7535993,2.141,0.082,-0.082,14460.0,3.10945,-3.10945,10.7107,0.57,-0.43,1082.0,5032.08,87.55,-87.55,0.86,0.169,-0.088,1
3.5564279,6.998,0.917,-0.917,131.0,12.8,-12.8,0.8,0.12,-0.06,972.0,5404.0,178.0,-146.0,0.694,0.109,-0.047,0
0.6680065,0.835,0.098,-0.098,550.0,426.543,-426.543,15.4569,0.57,-0.43,2613.0,5159.0,122.0,-122.0,3.77,0.169,-0.088,0
2.1575124,2.236,0.449,-0.449,550.0,79.5547,-79.5547,11.8527,0.765591,-0.765591,2244.0,8326.0,230.8,-230.8,3.87,0.15,-0.15,0
0.489682339,1.7495,0.00403,-0.00403,432000.0,478.0,-478.0,37.47,4.03,-5.59,1251.0,3898.0,135.0,-148.0,0.53,0.057,-0.079,0
1.995728294,6.43532,0.00653,-0.00653,252000.0,279.0,-279.0,45.2,9.86,-6.62,1409.0,5807.0,157.0,-157.0,0.861,0.188,-0.126,0
1.6739029,1.355,0.117,-0.117,863.0,22.3356,-22.3356,3.44449,0.189317,-0.189317,1461.0,6115.5,141.5,-141.5,1.22,0.06,-0.06,1
10.9110487,7.033,0.51,-0.51,402.0,26.4,-26.4,2.36,1.01,-0.18,786.0,5903.0,166.0,-170.0,0.864,0.37,-0.068,0
9.48803557,2.9575,0.0819,-0.0819,616.0,19.5,-19.5,2.26,0.26,-0.15,793.0,5455.0,81.0,-81.0,0.927,0.105,-0.061,1
32.376183,4.4639,0.0792,-0.0792,745.0,24.1,-24.1,2.26,0.16,-0.07,392.0,4580.0,92.0,-92.0,0.675,0.046,-0.021,1
8.4915117,6.035,0.063,-0.063,40640.0,1.00177,-1.00177,87.0155,8.87517,-8.87517,1924.0,9365.0,407.8,-407.8,4.18,0.43,-0.43,0
9.0333,3.432,0.288,-0.408,0.1028,0.0049,-0.0051,2.75,0.29,-0.72,1008.0,5762.0,152.0,-151.4,0.825,0.035,-0.028,1
3.595769013,3.1569,0.0636,-0.0636,384.0,9.7,-9.7,2.39,0.38,-0.38,1296.0,5762.0,78.0,-78.0,1.196,0.191,-0.191,1
293.70696,11.03,1.5,-1.5,1580.0,191.0,-191.0,6140.44,2540.0,-578.0,274.0,6054.0,188.0,-202.0,0.893,0.37,-0.084,0
85.3162004,2.7441,0.0998,-0.0998,1900.0,67.9,-67.9,6.34,1.96,-0.65,423.0,6046.0,162.0,-198.0,0.972,0.3,-0.1,1
11.9615433,3.129,0.261,-0.261,425.0,41.3,-41.3,2.24,0.64,-0.23,847.0,6142.0,193.0,-258.0,1.046,0.301,-0.108,0
7.5734,3.432,0.216,-0.288,0.0197,0.0014,-0.0015,1.62,0.12,-0.23,1008.0,5762.0,152.0,-151.4,1.0849,0.0244,-0.0076,1
8.65315602,2.627,0.227,-0.227,418.0,44.9,-44.9,1.37,0.13,-0.11,643.0,4746.0,170.0,-170.0,0.696,0.063,-0.057,0
2.817627,1.455,0.289,-0.289,868.0,76.3479,-76.3479,3.22711,0.239891,-0.239891,1185.0,6320.6,104.4,-104.4,1.17,0.05,-0.05,0
5.766165573,3.8314,0.0296,-0.0296,365.0,5.9,-5.9,2.27,0.36,-0.36,1159.0,6038.0,121.0,-121.0,1.191,0.189,-0.189,1
2.12821621,3.146,0.106,-0.106,25.9,1.3,-1.3,0.7,0.02,-0.03,1668.0,5952.0,71.0,-83.0,1.377,0.039,-0.062,1
3.0440441,1.3542885,0.0729524,-0.0729524,82.7350431,9.199939,-9.199939,1.3337425,0.5104449,-0.5104449,1587.2668665,6337.87,44.6906,-44.6906,1.42717,0.0557185,-0.0557185,1
3.8681492,2.1610195,0.0107073,-0.0107073,17259.9935362,75.777336,-75.777336,12.2658903,0.8907931,-0.8907931,934.9167883,4746.0,125.37,-125.37,0.877591,0.0636256,-0.0636256,1
480.03759,16.25,1.8,-1.8,717.0,91.3,-91.3,1.14,0.16,-0.13,109.0,3622.0,59.0,-50.0,0.43,0.06,-0.05,0
114.73658,12.0355,0.0921,-0.0921,4850.0,22.2,-22.2,12.28,1.06,-0.89,476.0,5597.0,112.0,-101.0,1.699,0.147,-0.123,1
12.33087921,3.0664,0.0807,-0.0807,872.0,33.5,-33.5,2.34,0.48,-0.2,671.0,5376.0,186.0,-186.0,0.806,0.168,-0.067,1
0.73094701,4.223,0.289,-0.289,228.0,9.2,-9.2,15.83,3.72,-1.35,1870.0,5767.0,158.0,-158.0,0.837,0.197,-0.071,0
2.8319354,3.21,0.391,-0.391,780.0,1.06792,-1.06792,4.18335,0.276048,-0.276048,1531.0,5408.7,62.5,-62.5,1.48,0.08,-0.08,0
0.648868342,2.82428,0.00808,-0.00808,34800.0,71.2,-71.2,72.32,20.0,-20.0,2882.0,6531.0,146.0,-178.0,1.524,0.421,-0.421,0
0.933489066,1.41864,0.0066,-0.0066,14300.0,47.3,-47.3,48.01,13.3,-10.9,1979.0,5758.0,172.0,-189.0,1.084,0.301,-0.246,0
11.70220393,2.75173,0.00298,-0.00298,29000.0,7.0,-7.0,57.95,11.7,-20.0,1240.0,6148.0,186.0,-149.0,2.133,0.429,-0.735,0
0.566791802,2.2,0.155,-0.155,49.3,3.7,-3.7,0.66,0.16,-0.06,2040.0,5691.0,152.0,-169.0,0.887,0.217,-0.078,0
9.2432303,2.4045872,0.2877249,-0.2877249,10879.9770333,1130.5815,-1130.5815,15.3965057,1.3283917,-1.3283917,935.3230728,5880.0,152.0,-151.4,1.2998101,0.169,-0.088,1
18.52782408,5.88678,0.00152,-0.00152,76200.0,16.2,-16.2,64.66,10.7,-23.1,1080.0,6154.0,165.0,-165.0,2.321,0.383,-0.829,0
197.5111484,11.106,0.101,-0.101,2580.0,16.0,-16.0,9.52,1.56,-2.15,391.0,5616.0,124.0,-90.0,1.674,0.275,-0.378,1
1.851409163,10.232,0.257,-0.257,233.0,4.5,-4.5,20.42,9.55,-4.14,2154.0,7117.0,204.0,-287.0,1.469,0.687,-0.298,0
5.8769438,4.5933803,0.0823319,-0.0823319,7168.7849256,113.04359,-113.04359,12.3925008,0.6777663,-0.6777663,1212.8090781,5805.0,133.1,-133.1,1.4484,0.0721859,-0.0721859,1
1.0681394,2.082,0.336,-0.336,7290.0,23.0956,-23.0956,19.5184,0.57,-0.43,2561.0,7248.0,122.0,-122.0,2.23,0.169,-0.088,0
1.291233083,1.855,0.123,-0.123,66.0,5.1,-5.1,0.89,0.26,-0.11,1887.0,6384.0,153.0,-192.0,1.086,0.314,-0.134,1
67.844689,11.757,0.401,-0.401,211.0,12.1,-12.1,2.65,0.41,-0.67,592.0,5878.0,117.0,-117.0,1.812,0.281,-0.457,1
4.180048081,2.4479,0.0233,-0.0233,1770.0,15.6,-15.6,3.44,0.27,-0.17,957.0,5227.0,73.0,-83.0,0.838,0.068,-0.04,1
0.566790294,3.641,0.176,-0.176,64.0,4.0,-4.0,0.89,0.26,-0.14,2432.0,6100.0,181.0,-200.0,1.093,0.322,-0.174,0
7.42697378,3.206,0.209,-0.209,205.0,15.7,-15.7,1.4,0.19,-0.11,899.0,5573.0,75.0,-83.0,0.982,0.129,-0.08,1
130.3543929,6.474,0.143,-0.143,5130.0,59.7,-59.7,7.7,2.53,-0.84,369.0,5970.0,163.0,-199.0,1.015,0.334,-0.111,1
0.56708,1.253,0.251,-0.251,980.0,2.16154,-2.16154,29.9735,0.57,-0.43,2166.0,5274.0,122.0,-122.0,9.78,0.169,-0.088,0
9.82578495,5.2498,0.088,-0.088,433.0,12.7,-12.7,2.66,0.88,-0.3,935.0,6246.0,167.0,-223.0,1.092,0.365,-0.122,1
3.69298623,1.7744,0.0543,-0.0543,763.0,25.7,-25.7,1.74,0.15,-0.15,745.0,4402.0,118.0,-144.0,0.572,0.049,-0.049,1
0.817026268,2.0799,0.0156,-0.0156,1150.0,10.8,-10.8,2.92,0.83,-0.26,1784.0,5619.0,169.0,-169.0,0.874,0.248,-0.078,0
8.48299282,2.505,0.11,-0.11,69.1,3.9,-3.9,0.8,0.11,-0.06,879.0,5827.0,104.0,-116.0,0.933,0.126,-0.073,1
105.145959,8.593,0.446,-0.446,685.0,45.6,-45.6,3.43,0.96,-0.42,401.0,6077.0,162.0,-217.0,0.999,0.28,-0.12,1
24.3398202,3.891,0.13,-0.13,777.0,30.0,-30.0,5.09,0.85,-1.13,737.0,5596.0,84.0,-75.0,1.466,0.244,-0.326,1
7.388833611,5.62857,0.0063,-0.0063,13100.0,10.9,-10.9,10.66,3.06,-0.96,877.0,5845.0,139.0,-157.0,0.838,0.241,-0.075,0
1.7442831,2.1928372,0.0994141,-0.0994141,7445.2479047,382.5108,-382.5108,15.3898195,0.7614973,-0.7614973,2383.7563437,8039.0,143.62,-143.62,1.6008,0.0610603,-0.0610603,1
2.7186256,2.129,0.053,-0.053,13160.0,0.741095,-0.741095,12.4543,0.65872,-0.65872,1388.0,6427.0,155.74,-155.74,1.03,0.05,-0.05,1
21.37831102,21.7174,0.044,-0.044,80600.0,113.0,-113.0,97.23,25.4,-13.7,1062.0,4905.0,66.0,-51.0,3.484,0.909,-0.49,0
11.8376933,3.381,0.197,-0.197,92.9,8.1,-8.1,1.0,0.15,-0.15,826.0,5772.0,115.0,-104.0,1.003,0.147,-0.147,1
3.04463691,6.656,0.603,-0.603,47.0,5.3,-5.3,0.68,0.21,-0.07,1321.0,6181.0,175.0,-218.0,0.98,0.306,-0.102,0
11.6044881,3.409,0.209,-0.209,268.0,20.3,-20.3,1.88,0.28,-0.34,841.0,5533.0,83.0,-74.0,1.166,0.174,-0.212,1
8.23981,1.512,0.0768,-0.0792,0.0858,0.0028,-0.003,0.661,0.09,-0.249,1008.0,5762.0,152.0,-151.4,0.215,0.027,-0.078,1
0.787120016,3.1648,0.0946,-0.0946,266.0,7.3,-7.3,23.81,2.81,-3.12,1972.0,6112.0,201.0,-201.0,0.787,0.093,-0.103,0
12.4610086,3.3195777,0.0916928,-0.0916928,2078.1425981,44.225582,-44.225582,3.2809492,0.3279098,-0.3279098,588.5612549,4891.0,111.8,-111.8,0.726632,0.042995,-0.042995,1
11.2347982,6.217,0.288,-0.288,4780.0,1.12053,-1.12053,12.196,0.657848,-0.657848,1121.0,6016.4,119.0,-119.0,1.72,0.09,-0.09,1
293.60581,11.07,1.1,-1.1,165.0,28.4,-28.4,1.37,0.66,-0.12,295.0,6167.0,177.0,-173.0,1.064,0.514,-0.093,0
3.20539622,2.143,0.0947,-0.0947,454.0,24.7,-24.7,1.7,0.11,-0.08,1000.0,5103.0,101.0,-101.0,0.787,0.051,-0.039,1
2.578852119,2.3581,0.0555,-0.0555,334.0,10.6,-10.6,1.63,0.47,-0.14,1230.0,5743.0,154.0,-171.0,0.853,0.246,-0.077,1
4.9131459,1.25,0.266,-0.266,4488.0,356.975,-356.975,7.84064,0.510564,-0.510564,825.0,5999.0,154.5,-154.5,1.12,0.05,-0.05,0
0.566801325,4.176,0.166,-0.166,92.1,5.3,-5.3,1.07,0.33,-0.11,2383.0,6273.0,169.0,-225.0,1.021,0.32,-0.107,0
0.865959015,1.9058,0.0111,-0.0111,291000.0,656.0,-656.0,144.5,9.24,-12.3,1162.0,4561.0,145.0,-194.0,0.469,0.03,-0.04,0
30.1837021,5.879,0.103,-0.103,975.0,28.9,-28.9,3.65,0.57,-0.62,634.0,5733.0,115.0,-104.0,1.183,0.184,-0.202,1
14.76289,2.3,0.034,-0.019,0.068,0.009,-0.006,1.95,0.05,-0.05,500.9,4975.0,95.0,-95.0,0.787,0.016,-0.016,1
10.56131,2.64,0.12,-0.264,0.0484,0.0023,-0.0023,2.83,0.26,-0.76,1008.0,5762.0,152.0,-151.4,1.241,0.038,-0.06,1
5.2434664,18.47,2.0,-2.0,119.0,10.6,-10.6,2.83,0.32,-0.23,831.0,5047.0,176.0,-176.0,0.766,0.087,-0.063,0
1.027904857,1.6381,0.0208,-0.0208,2380.0,23.2,-23.2,30.48,6.92,-4.61,1653.0,5432.0,204.0,-185.0,0.872,0.198,-0.132,0
1.540397253,2.1541,0.0846,-0.0846,816.0,25.7,-25.7,25.69,7.44,-2.33,1470.0,5663.0,171.0,-188.0,0.915,0.265,-0.083,0
20.7106853,42.737,0.357,-0.357,1000.0,7.8,-7.8,89.55,13.3,-28.7,1246.0,6956.0,163.0,-225.0,2.888,0.428,-0.927,0
13.77971135,7.63871,0.00697,-0.00697,25500.0,15.3,-15.3,47.58,7.9,-18.4,1376.0,6444.0,196.0,-177.0,2.947,0.489,-1.142,0
1.499144441,1.4259,0.0719,-0.0719,259.0,14.0,-14.0,1.09,0.08,-0.04,1137.0,4723.0,94.0,-94.0,0.691,0.049,-0.025,1
1.48922187,1.882,0.172,-0.172,614.0,64.7,-64.7,2.5,0.0,0.0,1594.0,5780.0,152.0,-151.4,1.0,0.169,-0.088,0
58.64379,24.44,1.6,-1.6,182.0,16.6,-16.6,1.05,0.48,-0.09,437.0,5833.0,195.0,-156.0,0.775,0.35,-0.07,0
2.17811908,1.468,0.289,-0.289,74.0,11.5,-11.5,0.8,0.33,-0.07,1412.0,6039.0,152.0,-178.0,0.921,0.372,-0.081,0
16.9329284,1.218,0.0673,-0.0673,488.0,28.9,-28.9,2.46,0.78,-0.28,793.0,6310.0,174.0,-239.0,1.095,0.346,-0.123,0
8.412008943,5.41096,0.0012,-0.0012,136000.0,28.2,-28.2,50.83,14.4,-11.8,1100.0,6247.0,169.0,-206.0,1.314,0.373,-0.305,0
29.5422566,13.902,0.522,-0.522,880.0,33.1,-33.1,3.15,0.73,-0.25,515.0,5510.0,166.0,-149.0,0.803,0.188,-0.063,1
1.862908,4.562,0.394,-0.394,3420.0,1363.91,-1363.91,13.9775,5.68226,-5.68226,3340.0,5626.0,129.6,-129.6,1.39,0.07,-0.07,0
0.986785834,1.1879,0.018,-0.018,450.0,9.5,-9.5,1.19,0.07,-0.06,1054.0,4041.0,72.0,-88.0,0.567,0.031,-0.031,1
4.736893,2.58,0.036,-0.0408,0.1178,0.0012,-0.0013,2.86,0.15,-0.22,1008.0,5762.0,152.0,-151.4,0.822,0.041,-0.04,1
32.2753853,8.622,0.569,-0.569,224.0,15.2,-15.2,2.31,0.35,-0.5,683.0,5726.0,114.0,-103.0,1.483,0.23,-0.316,1
8.460438928,4.73492,0.00252,-0.00252,76400.0,32.8,-32.8,36.62,6.36,-2.14,804.0,5951.0,160.0,-178.0,0.702,0.122,-0.041,0
0.47462889,1.0194,0.0554,-0.0554,331.0,13.9,-13.9,1.43,0.1,-0.14,1840.0,4904.0,145.0,-145.0,0.786,0.056,-0.077,0
91.4999978,19.5818,0.0297,-0.0297,65500.0,131.0,-131.0,21.86,3.17,-1.95,335.0,5263.0,158.0,-142.0,0.774,0.112,-0.069,0
0.43889,0.947,0.245,-0.245,650.0,2.06904,-2.06904,6.69456,0.458256,-0.458256,3049.0,7111.0,125.5,-125.5,2.32,0.1,-0.1,0
16.48686712,1.431,0.11,-0.11,988.0,58.0,-58.0,27.45,7.49,-3.2,760.0,6090.0,169.0,-232.0,1.071,0.292,-0.125,1
0.915782856,2.24,0.481,-0.481,301.0,50.1,-50.1,32.86,10.1,-6.73,2307.0,6318.0,177.0,-243.0,1.333,0.409,-0.273,0
9.94602357,3.3862,0.0557,-0.0557,995.0,20.5,-20.5,3.12,0.44,-0.43,807.0,5344.0,80.0,-80.0,1.013,0.141,-0.141,1
13.22175358,2.7884,0.0322,-0.0322,877.0,11.0,-11.0,2.38,0.18,-0.12,640.0,5211.0,103.0,-103.0,0.799,0.06,-0.038,1
4.20233673,3.6973,0.0213,-0.0213,46000.0,218.0,-218.0,23.53,7.71,-3.31,1246.0,6185.0,194.0,-259.0,1.094,0.358,-0.154,0
3.183961388,3.7875,0.0219,-0.0219,39300.0,152.0,-152.0,37.22,6.16,-9.24,1615.0,5716.0,77.0,-77.0,1.76,0.291,-0.437,0
151.577009,2.59,0.503,-0.503,468.0,76.4,-76.4,3.67,1.88,-0.95,502.0,6854.0,183.0,-260.0,1.674,0.859,-0.433,0
5.24078259,5.238,0.108,-0.108,593.0,11.9,-11.9,24.73,7.44,-2.48,1080.0,6192.0,169.0,-206.0,0.917,0.276,-0.092,0
6.7900981,6.0786576,0.1479155,-0.1479155,2158.1733568,56.62805,-56.62805,9.7548481,0.5910394,-0.5910394,1192.2564672,6378.0,25.0,-25.0,2.00068,0.103465,-0.103465,1
1.4415577,2.349,0.682,-0.682,507.0,54.9645,-54.9645,3.61078,0.26004,-0.26004,3174.0,6902.0,135.7,-135.7,1.52,0.06,-0.06,0
11.02822674,8.275,0.23,-0.23,278000.0,7100.0,-7100.0,75.47,22.2,-18.1,1028.0,6271.0,199.0,-243.0,1.387,0.407,-0.333,0
5.41908491,2.3379,0.0867,-0.0867,231.0,12.4,-12.4,1.38,0.39,-0.13,989.0,5814.0,139.0,-156.0,0.881,0.252,-0.084,1
117.934158,9.25,1.4,-1.4,188.0,17.3,-17.3,3.76,0.7,-1.4,648.0,6790.0,184.0,-225.0,2.597,0.485,-0.97,0
220.142913,19.528,0.173,-0.173,1800.0,15.7,-15.7,5.94,1.65,-1.64,389.0,6340.0,171.0,-209.0,1.393,0.385,-0.385,1
